,total_rewards
7245,271.08963302127705
7246,266.69212327799823
7247,294.02692873247827
7248,288.7789614998803
7249,295.66317915883275
7250,26.562997165718116
7251,258.25907197630295
7252,289.46727430244266
7253,274.408193764824
7254,45.6130640222691
7255,269.65706667579946
7256,255.3035763721786
7257,238.56428102557737
7258,262.8784587951458
7259,280.81695684429036
7260,278.3746764967439
7261,271.90971098001353
7262,281.4607798219183
7263,247.05940815296663
7264,262.493711295405
7265,266.60158634641516
7266,276.5224862116646
7267,220.6318194613923
7268,276.88346998971565
7269,269.88231277098805
7270,280.02001988875827
7271,260.4393156075485
7272,274.3103189841754
7273,290.61441708069947
7274,247.91485155837626
7275,268.2450675746495
7276,278.2872010211596
7277,267.165689166212
7278,276.10471034153215
7279,266.4575472368306
7280,266.4611359177537
7281,270.1875588594703
7282,291.0499615351863
7283,254.00442827981897
7284,274.6720812216647
7285,263.84428789687513
7286,287.12971422593597
7287,276.3093592371433
7288,271.54526311917755
7289,279.72090318481867
7290,257.45014723338124
7291,266.13550025443897
7292,242.63444985018583
7293,278.7780779917067
7294,236.76176654169103
7295,244.4458617897991
7296,256.69610665344646
7297,243.22114594872596
7298,274.15495622193987
7299,276.946198728211
7300,279.8138587215633
7301,253.03137764815028
7302,262.4170040721976
7303,277.63190969429354
7304,274.81435031739693
7305,259.0387470732974
7306,276.98181026450777
7307,293.02836550513706
7308,259.2831271456024
7309,240.77039893507026
7310,291.397642869479
7311,256.8270880228956
7312,249.05491683022385
7313,276.92151036765426
7314,245.26149898313042
7315,278.6469642547638
7316,279.18261557385586
7317,267.2086722463663
7318,244.4074003528749
7319,243.02423241434988
7320,246.22620462207124
7321,258.4949842769958
7322,273.18902232593973
7323,287.389985938619
7324,276.2880164359011
7325,269.21347743244235
7326,286.1870229062435
7327,250.59175399465119
7328,261.7063457993564
7329,271.78046998173824
7330,280.23316559095815
7331,274.46770140226
7332,269.3536552541012
7333,243.42474822857184
7334,298.6621736747928
7335,267.1717709379638
7336,253.52628567222433
7337,285.68948822920703
7338,285.89368853006965
7339,250.47363325910425
7340,263.85143649484417
7341,276.36994802742856
7342,292.92272194246374
7343,260.3802316425058
7344,297.62665974154874
7345,230.42673650031784
7346,245.7288810289465
7347,278.4209175331397
7348,280.7903967236482
7349,255.96611380117457
7350,268.7622912592104
7351,267.3477849901332
7352,252.26817998150472
7353,267.114860209723
7354,249.71897541824296
7355,251.79921091477297
7356,275.4844690124562
7357,294.11122911125085
7358,282.69916264403264
7359,263.31944542372366
7360,247.82686021693547
7361,264.7390766037654
7362,279.81384639462664
7363,275.95917458578197
7364,253.74076755034702
7365,283.1423696433286
7366,268.1162681612186
7367,282.9093445634586
7368,250.05452063201358
7369,248.44654442094748
7370,276.10185782035114
7371,271.0364202917733
7372,251.64190078069828
7373,257.78266457959296
7374,261.4466651368419
7375,271.65991237047297
7376,242.14861485267102
7377,286.4262155176918
7378,295.9588066345236
7379,256.50605498064226
7380,265.6815168443651
7381,276.64069954499803
7382,284.7295982457163
7383,276.46346027437494
7384,280.69992537516964
7385,263.15052671171725
7386,257.33412872534245
7387,259.9652546333973
7388,239.26057465307755
7389,267.64860370751177
7390,287.3270834054438
7391,277.55491709400667
7392,265.68076138426056
7393,268.54882972329403
7394,255.64289549028703
7395,267.82960681296424
7396,263.5878400967408
7397,275.1837151570501
7398,275.0486771216092
7399,271.8484313089539
7400,288.6666435297401
7401,296.02488646063046
7402,309.33480168648174
7403,271.98004102066386
7404,271.2839840505942
7405,284.71128639459107
7406,271.81477544782683
7407,257.6350237778097
7408,258.1031365628005
7409,252.891119443074
7410,294.0352698418968
7411,294.7009952744057
7412,282.04640533009956
7413,254.24672405043
7414,261.0336254305521
7415,281.35890888827464
7416,277.9070376921612
7417,243.73846542466242
7418,287.28356233326
7419,285.58518699226
7420,272.7622028303313
7421,285.4011592079564
7422,244.22943845009644
7423,277.9575105022552
7424,255.11318894052914
7425,250.60828123168383
7426,255.22794168025985
7427,273.86219094053905
7428,276.2732875493503
7429,259.5363048473765
7430,281.95058292679664
7431,283.15538795265434
7432,288.20793703111406
7433,301.67519334788585
7434,312.0934685660313
7435,239.199883992197
7436,289.00010457932444
7437,272.4424986630911
7438,254.27886816179205
7439,277.79006202234376
7440,280.438128966273
7441,285.87518405824625
7442,263.3181432460619
7443,268.4776023663827
7444,257.5376332452331
7445,293.03104188185375
7446,268.7072770848333
7447,253.10919915185363
7448,274.6051242874626
7449,246.09233809989996
7450,255.11204490403716
7451,289.0816256795372
7452,271.19498489953
7453,267.3318610730852
7454,290.31202107226034
7455,270.3077150355293
7456,261.117870330533
7457,288.224514676504
7458,289.3993986851608
7459,274.5013911412382
7460,263.9406382153847
7461,259.985446592898
7462,269.8414430543043
7463,254.4979408738658
7464,240.3681172613157
7465,158.2820594692597
7466,282.3151843994882
7467,283.3862705283946
7468,271.84436261261044
7469,243.57229973845037
7470,237.8764428847845
7471,282.1475786380265
7472,265.129400726933
7473,275.7735144494852
7474,291.03155273307493
7475,274.5886019015354
7476,264.8897984423729
7477,257.7262793994451
7478,237.51424118407886
7479,274.6220876537028
7480,256.1907388686668
7481,294.72607206402296
7482,245.85441004877126
7483,267.7045671091455
7484,169.5703547133162
7485,265.3174606720654
7486,286.6330342797479
7487,244.90594425570438
7488,280.02231022460035
7489,295.7333759006676
7490,280.3521049261251
7491,252.96068026252632
7492,258.40903346715555
7493,278.29027226298336
7494,274.41055795415383
7495,263.74957251370256
7496,254.04435839716177
7497,270.5209514037307
7498,283.0086406769933
7499,268.16625069010377
7500,272.6229028874185
7501,268.73135339816554
7502,287.1705931303146
7503,261.82248001918197
7504,285.12734233876756
7505,268.67275001572943
7506,240.1490897411212
7507,255.06106312816723
7508,271.74042515955773
7509,280.0930842394664
7510,237.0976455466636
7511,269.47347667610325
7512,282.20271852478663
7513,266.62064821768394
7514,297.8377139817576
7515,267.14663016659085
7516,299.040487003193
7517,250.14194731797994
7518,282.151078152644
7519,269.834466827102
7520,278.7930173995688
7521,274.7584433148213
7522,287.5320449610054
7523,247.23889762372153
7524,30.823833044618368
7525,279.2636478012687
7526,279.70230467603795
7527,258.9565995587036
7528,252.84435840383168
7529,244.43501430512256
7530,293.62334711592257
7531,283.99021369087063
7532,242.9018654981628
7533,284.3669683222371
7534,256.8485485482302
7535,284.3091372112978
7536,279.8985373722755
7537,280.61948126408845
7538,280.76387687679187
7539,282.06774810088916
7540,245.09137943387032
7541,261.62365622317543
7542,258.05498437869534
7543,279.10755896366624
7544,265.6005024870534
7545,257.49647892626615
7546,272.6487899844358
7547,266.57828929534867
7548,270.2506984141582
7549,243.60358322935645
7550,253.4561414570071
7551,273.195084562225
7552,266.8130531086422
7553,267.7788770597725
7554,268.2975747298643
7555,261.63367937943275
7556,284.84564292871505
7557,284.5758989118606
7558,266.82928268792944
7559,268.4050573538989
7560,252.55700709869308
7561,290.9035479020289
7562,251.44042645866284
7563,271.41183747955347
7564,263.7144432932031
7565,262.11198909060903
7566,285.0584057044799
7567,249.66640437871683
7568,264.20854603168175
7569,278.47639134496615
7570,286.9647155449484
7571,263.44899057784806
7572,301.0168151039332
7573,282.9112897554894
7574,246.14374324671513
7575,270.09442434064295
7576,263.34063884173696
7577,275.65419243360185
7578,295.82121198315633
7579,239.30119675971483
7580,254.7527470518835
7581,280.75247639836266
7582,284.5317327807735
7583,235.6123210254791
7584,265.34064088015936
7585,269.47891750585006
7586,215.66583060393896
7587,275.21551400887483
7588,286.07446057642943
7589,281.02611358995205
7590,252.17022063859622
7591,284.79336141993497
7592,263.7351634427871
7593,267.382265330572
7594,261.10244194567406
7595,306.8345776105425
7596,238.22366666446325
7597,268.07154023309783
7598,282.7279900768772
7599,267.566011703044
7600,287.35658254400795
7601,272.46659911690745
7602,267.7240871469333
7603,256.2695023444291
7604,262.1200154220518
7605,259.5928368087703
7606,271.1380059786345
7607,268.7293719576577
7608,258.51222465310514
7609,269.2087000456952
7610,296.93817149401207
7611,252.61671370081604
7612,253.1874105136376
7613,263.6903273236864
7614,246.5663072811779
7615,273.93036480884604
7616,286.74975249786087
7617,247.1274072166367
7618,246.0634410046746
7619,256.1874422902641
7620,271.6838982589702
7621,264.2229068169875
7622,272.68605755767624
7623,255.6609644759291
7624,63.066614416078664
7625,279.3002517119119
7626,239.43596218272006
7627,235.99331724527292
7628,243.73607242510394
7629,250.48466105238947
7630,246.55857792057031
7631,283.21737943796563
7632,264.7593918678989
7633,254.87904478964919
7634,292.02986920878595
7635,276.67849126107626
7636,249.48230928690464
7637,230.97592591308057
7638,268.79487600817407
7639,276.8550287483952
7640,254.11869009480176
7641,145.75453575138818
7642,277.191644780624
7643,291.58293445746506
7644,282.1861271542866
7645,265.87473755092594
7646,275.8765850350252
7647,273.0915155240302
7648,230.24057441906274
7649,254.0557234927619
7650,282.2094976228194
7651,278.40942404586514
7652,271.5127106894388
7653,258.0265226592803
7654,301.808702225288
7655,299.93154353243506
7656,272.41553947238356
7657,252.317439066441
7658,267.5907381894269
7659,252.05595773167667
7660,290.14138340061874
7661,257.7949709593415
7662,262.89273541051
7663,304.6665238730202
7664,248.65551144376144
7665,263.98288386580816
7666,240.2389998521505
7667,300.04608037380063
7668,296.57367194106723
7669,257.5664339091168
7670,277.3788679666313
7671,239.18130259724006
7672,288.8428086235508
7673,268.0855338979302
7674,262.3485826300987
7675,277.0540809076664
7676,268.82277402002364
7677,280.05702885531514
7678,264.8007728082349
7679,253.26871812573273
7680,266.9889285330026
7681,235.34092706833016
7682,252.9618471444281
7683,278.3467481166074
7684,284.19908870664483
7685,274.2056923156059
7686,267.92239338305615
7687,254.80714947586983
7688,288.9980449755191
7689,283.6215301252829
7690,260.4433085796179
7691,282.27719404495394
7692,264.8497529165971
7693,273.0817434560681
7694,283.8698923072807
7695,263.58394219368
7696,253.4220310796277
7697,264.8667144640418
7698,298.8155628054732
7699,286.91926836433356
7700,289.417482620721
7701,236.83293964311076
7702,293.8638070395507
7703,281.9735682039483
7704,313.116496961449
7705,283.35452420396916
7706,286.7435433290822
7707,294.3927815969512
7708,228.07613203476097
7709,243.83255123149905
7710,284.3020208705937
7711,277.09650664445337
7712,285.3982736271078
7713,276.52245988736485
7714,245.61267602816224
7715,290.030812516549
7716,260.7928517117608
7717,282.813693383431
7718,263.84923952181964
7719,240.57776804978494
7720,268.6084302518284
7721,277.05580819971533
7722,256.8670406096324
7723,265.198090911872
7724,256.0889349891471
7725,280.4219169912669
7726,280.43284841983956
7727,291.66210167011803
7728,249.8108322697808
7729,266.0905682538265
7730,299.1549553130344
7731,294.29934571254125
7732,310.098645823795
7733,249.6084848235696
7734,279.2500567469594
7735,285.33123755812284
7736,242.49071413105145
7737,274.2476277037685
7738,261.42703221360057
7739,261.1745791725397
7740,266.0050565279448
7741,294.36053004002474
7742,251.44800885859877
7743,294.938750549299
7744,267.6120063843895
7745,250.75457318188873
7746,299.3773095324851
7747,257.4150606147971
7748,286.7865150020227
7749,300.6847965703379
7750,274.7674755041769
7751,256.51580900810626
7752,285.23864345553784
7753,281.813331766485
7754,278.9588544638975
7755,293.2213779374819
7756,283.2653366229548
7757,271.5477892414457
7758,249.32380014123157
7759,266.56714786137854
7760,255.37459121306892
7761,253.92695249707083
7762,265.72749735872947
7763,233.09666710851303
7764,281.0605980262072
7765,258.77570035877164
7766,240.23978155545228
7767,269.34388661633085
7768,289.4936089240191
7769,261.23209132460465
7770,273.69591047903054
7771,281.45341525943627
7772,285.0493344078619
7773,275.7982202447737
7774,45.36247495748103
7775,282.5360409523005
7776,248.13371114285803
7777,233.78740047906027
7778,152.33698017595452
7779,253.78499013520195
7780,277.6851642073009
7781,264.6728009714568
7782,268.9173624154929
7783,275.84182011861003
7784,294.4393899711921
7785,251.87794322316685
7786,257.78448494522206
7787,285.63528027729205
7788,286.37594866022334
7789,256.25470937123276
7790,269.74375853394173
7791,-12.701822041533887
7792,247.2984788958966
7793,312.41281835990833
7794,250.4571292929693
7795,283.6053431196957
7796,256.0939191234778
7797,283.61280204847435
7798,266.21653455934506
7799,256.91542258451665
7800,272.28023058257077
7801,290.2477436480734
7802,253.03602771717613
7803,279.0385239153778
7804,279.6374089565835
7805,247.00283241840128
7806,273.18736550580684
7807,261.2791028169773
7808,285.0340960205763
7809,282.39093199214994
7810,261.0698302073955
7811,258.17101180023815
7812,304.55496574399984
7813,273.2347444812385
7814,241.89847899609757
7815,264.140932767652
7816,267.4569610226158
7817,277.07853168963885
7818,269.3335102377522
7819,244.3065233185687
7820,260.59274165915076
7821,287.5661468100994
7822,247.5687917128003
7823,230.82334703402012
7824,224.65253314975416
7825,279.341752570821
7826,259.5057982440893
7827,285.2066241933156
7828,292.6846807759273
7829,269.7156128063798
7830,266.20098424500594
7831,249.98631429905174
7832,283.52126893453925
7833,281.6516461205079
7834,265.58522577443927
7835,287.1836944247028
7836,296.6936294966503
7837,278.2767579208366
7838,248.25045721992862
7839,257.78256649449884
7840,247.79157365277922
7841,271.7853329437812
7842,243.30701371572349
7843,267.7580237197505
7844,271.6916170628184
7845,263.8887814218226
7846,280.5780116724597
7847,60.35261167213321
7848,271.28414623413613
7849,256.64252615591977
7850,283.45817650931235
7851,277.00339527605536
7852,288.6237469286932
7853,240.02033588439372
7854,292.92766505897407
7855,273.92181972312795
7856,273.2778338851106
7857,272.6377424553074
7858,253.9417497131736
7859,307.3710284544548
7860,279.20177441006365
7861,260.47775739339187
7862,-97.19889359548688
7863,270.3426251296882
7864,266.25767329324725
7865,263.7556855069489
7866,243.65015745068376
7867,282.6889149804568
7868,255.84006897086311
7869,296.0101347048419
7870,297.8560759507057
7871,229.4219209384629
7872,266.7588670351172
7873,261.09177738828885
7874,250.60303155705333
7875,281.0337765013244
7876,235.2532708683284
7877,294.4403707860783
7878,252.6068072796426
7879,260.66772519721417
7880,271.4071556168004
7881,263.52810717963393
7882,270.36110454122536
7883,261.21490391889085
7884,245.88465169048868
7885,236.82106231204403
7886,255.72653290377883
7887,264.52822674833203
